success,Vmin,Vmax,Vmin_bus,Vmax_bus,Vdev_max,P_loss,P_grid,pv_bus,penetration,load_factor
1,0.958214619902049,1.00323689719201,33,12,0.0417853800979509,0.0875219177051464,1.38777191696249,12,0.45,0.8
1,0.957922334500684,1.01310132689878,33,13,0.0420776654993161,0.101685564741349,1.4019355631271,13,0.45,0.8
1,0.95777643234596,1.01652461676537,33,14,0.0422235676540397,0.10749683615286,1.40774683343182,14,0.45,0.8
1,0.957621161589674,1.02097834689436,33,15,0.042378838410326,0.114717366257691,1.41496736157848,15,0.45,0.8
1,0.957429257642162,1.02682741808029,33,16,0.0425707423578383,0.124266530267784,1.42451652121025,16,0.45,0.8
1,0.956975844809103,1.03631763566383,33,17,0.0430241551908971,0.142181594858959,1.4424315536391,17,0.45,0.8
1,0.956767479682567,1.04216714070209,33,18,0.0432325203174326,0.152354076354894,1.45260407635476,18,0.45,0.8
1,0.932664474726968,1,18,1,0.067335525273032,0.123062696014194,1.4233126898722,19,0.45,0.8
1,0.932647370023724,1.01245975775794,18,20,0.0673526299762756,0.142041614790836,1.44229160857577,20,0.45,0.8
1,0.932641840797135,1.01597801005852,18,21,0.0673581592028655,0.147643112657301,1.44789310640732,21,0.45,0.8
1,0.932630938680286,1.02235518690279,18,22,0.0673690613197142,0.158159055594176,1.45840904918344,22,0.45,0.8
1,0.938234026892624,1,18,1,0.061765973107376,0.101246678055154,1.40149667420928,23,0.45,0.8
1,0.938217591531021,1,18,1,0.0617824084689792,0.104281728373992,1.40453172447906,24,0.45,0.8
1,0.938167362211299,1.00533384599972,18,25,0.0618326377887007,0.113581336300345,1.41383133223741,25,0.45,0.8
1,0.955912748991481,1,18,1,0.0440872510085187,0.0676154922448195,1.36786549174531,26,0.45,0.8
1,0.955899629810723,1,18,1,0.0441003701892775,0.0683448472667675,1.36859484680514,27,0.45,0.8
1,0.955811621448268,1,18,1,0.0441883785517321,0.0724420824813741,1.37269208200792,28,0.45,0.8
1,0.955723126742257,1,18,1,0.0442768732577428,0.0765812432669965,1.3768312426825,29,0.45,0.8
1,0.955656458188011,1,18,1,0.044343541811989,0.0802282020949174,1.38047820142333,30,0.45,0.8
1,0.955420842311939,1,18,1,0.0445791576880612,0.090780418186279,1.391030416967,31,0.45,0.8
1,0.955321951923507,1.00153179050962,18,32,0.0446780480764932,0.09494026832099,1.39519026673128,32,0.45,0.8
1,0.955163348261242,1.00437314007018,18,33,0.0448366517387575,0.100850928551172,1.40110092601958,33,0.45,0.8
1,0.93278128632748,1,18,1,0.0672187136725204,0.120872184998895,1.2353721789168,2,0.5,0.8
1,0.938966351944102,1,18,1,0.0610336480558982,0.0989556196814898,1.21345561606915,3,0.5,0.8
1,0.943539031661773,1,18,1,0.0564609683382266,0.0901286436678856,1.20462864128086,4,0.5,0.8
1,0.948292771194856,1,18,1,0.0517072288051442,0.0820056588582692,1.19650565736293,5,0.5,0.8
1,0.958528401807562,1,18,1,0.0414715981924383,0.0659225431133765,1.18042254269483,6,0.5,0.8
1,0.960778099783303,1,18,1,0.0392219002166971,0.066159506339321,1.18065950595252,7,0.5,0.8
1,0.961125928672734,1,33,1,0.0388740713272664,0.0697424928073144,1.18424249244612,8,0.5,0.8
1,0.960941219780048,1,33,1,0.0390587802199525,0.07896807905308,1.19346807858278,9,0.5,0.8
1,0.960734568353184,1.00488210882945,33,10,0.0392654316468156,0.08933218933554,1.20383218862372,10,0.5,0.8
1,0.96069970015209,1.00643119568284,33,11,0.0393002998479099,0.0914342735085117,1.20593427274372,11,0.5,0.8
1,0.960628807268419,1.00945810071537,33,12,0.039371192731581,0.0957073590161021,1.21020735811953,12,0.5,0.8
1,0.960250209227028,1.02067390394263,33,13,0.0397497907729716,0.114049649255619,1.22854964618767,13,0.5,0.8
1,0.960064283270053,1.02454399896586,33,14,0.0399357167299474,0.12144120210666,1.23594119595964,14,0.5,0.8
1,0.959871775704205,1.02948518125941,33,15,0.0401282242957949,0.130389651603274,1.2448896397882,15,0.5,0.8
1,0.959636770352178,1.03594115799656,33,16,0.0403632296478217,0.142088348884232,1.25658832430446,16,0.5,0.8
1,0.95908498830041,1.04630784548159,33,17,0.0463078454815862,0.16384704020474,1.27834704020444,17,0.5,0.8
1,0.958834817649747,1.05268337237384,33,18,0.0526833723738438,0.176067530786481,1.29056753078686,18,0.5,0.8
1,0.932779047646291,1.00020222321585,18,19,0.0672209523537093,0.123310937678077,1.23781093158755,19,0.5,0.8
1,0.93275728847685,1.01441467336146,18,20,0.0672427115231501,0.147454531841002,1.26195452565497,20,0.5,0.8
1,0.932750375945259,1.01835664213138,18,21,0.0672496240547407,0.154455322388568,1.26895531614679,21,0.5,0.8
1,0.932736922999402,1.02543058798302,18,22,0.0672630770005975,0.167425584918373,1.28192557835405,22,0.5,0.8
1,0.93895660186132,1,18,1,0.0610433981386803,0.10082849802812,1.21532849439177,23,0.5,0.8
1,0.938927874957491,1.00100173163418,18,24,0.0610721250425094,0.106133327186948,1.2206333234667,24,0.5,0.8
1,0.938862373907211,1.00849208484928,18,25,0.0611376260927892,0.118260360557381,1.23276035661149,25,0.5,0.8
1,0.958514323153707,1,18,1,0.0414856768462928,0.0667014855438527,1.18120148515743,26,0.5,0.8
1,0.958488157960607,1,18,1,0.0415118420393932,0.0681440284917215,1.18264402813139,27,0.5,0.8
1,0.958340177997918,1,18,1,0.0416598220020821,0.0750359146259377,1.18953591421587,28,0.5,0.8
1,0.958205141328219,1,18,1,0.0417948586717806,0.0813528818437487,1.19585288129144,29,0.5,0.8
1,0.958112613318802,1,18,1,0.0418873866811977,0.0864187053820344,1.20091870471526,30,0.5,0.8
1,0.957809045835911,1.00574549740847,18,31,0.042190954164089,0.100005862999535,1.21450586152065,31,0.5,0.8
1,0.957685704459091,1.00829376585148,18,32,0.0423142955409088,0.105188665688282,1.21968866357861,32,0.5,0.8
1,0.957493292827252,1.01139826536849,18,33,0.0425067071727481,0.112345854334049,1.22684585053605,33,0.5,0.8
1,0.932896344417745,1,18,1,0.0671036555822545,0.120599191302802,1.04934918527448,2,0.55,0.8
1,0.939693348646217,1,18,1,0.0603066513537834,0.0977164541016571,1.02646645070138,3,0.55,0.8
1,0.944712315949701,1,18,1,0.0552876840502994,0.0889351999482728,1.01768519779,4,0.55,0.8
1,0.949924511893001,1,18,1,0.0500754881069994,0.0809824484155259,1.00973244712236,5,0.55,0.8
1,0.961122387838699,1,18,1,0.0388776121613011,0.0654798339604969,0.994229833634677,6,0.55,0.8
1,0.963566583571975,1,18,1,0.0364334164280253,0.0662501452787544,0.995000144963569,7,0.55,0.8
1,0.963657649641328,1,33,1,0.0363423503586715,0.0718666185632466,1.0006166182535,8,0.55,0.8
1,0.963408248391287,1.00210132557076,33,9,0.0365917516087125,0.0843264377089026,1.01307643723516,9,0.55,0.8
1,0.963137078172616,1.01045787563085,33,10,0.0368629218273839,0.0979299540160584,1.02667995309275,10,0.55,0.8
1,0.963092360206611,1.01219951698744,33,11,0.0369076397933886,0.100630516353835,1.02938051531481,11,0.55,0.8
1,0.963002588426177,1.01558816065998,33,12,0.0369974115738225,0.106051021451733,1.03480102011048,12,0.55,0.8
1,0.962529861228253,1.02811248443952,33,13,0.0374701387717473,0.12894932922435,1.05769932225371,13,0.55,0.8
1,0.962300437517239,1.03240969391728,33,14,0.037699562482761,0.138053998296084,1.06680398307276,14,0.55,0.8
1,0.962067931562312,1.03781914485638,33,15,0.0379320684376877,0.148857552455276,1.07760752210709,15,0.55,0.8
1,0.9617869475385,1.04485867367531,33,16,0.0448586736753067,0.162850698777119,1.09160069877703,16,0.55,0.8
1,0.961130057487917,1.05605147402694,33,17,0.0560514740269358,0.188706938915751,1.11745693891578,17,0.55,0.8
1,0.960835728801583,1.06292879966673,33,18,0.0629287996667336,0.203092529098755,1.13184252909889,18,0.55,0.8
1,0.932893526449688,1.00049799740961,18,19,0.0671064735503116,0.123669007457007,1.05241900141692,19,0.55,0.8
1,0.932866588481567,1.01635919666494,18,20,0.0671334115184326,0.153559175860123,1.08230916969688,20,0.55,0.8
1,0.932858152133376,1.02071940013101,18,21,0.0671418478666236,0.162100713521348,1.09085070726763,21,0.55,0.8
1,0.932841908367759,1.02847777159887,18,22,0.0671580916322412,0.177754349998503,1.10650434310344,22,0.55,0.8
1,0.939676978827845,1,18,1,0.0603230211721546,0.100860076553721,1.02961007311194,23,0.55,0.8
1,0.939634021803263,1.00319679693714,18,24,0.0603659781967369,0.108792609707651,1.03754260614181,24,0.55,0.8
1,0.93955153165767,1.01162604029695,18,25,0.0604484683423301,0.124065025225053,1.05281502135824,25,0.55,0.8
1,0.961097885980422,1,18,1,0.0389021140195781,0.0668286746212903,0.995578674319404,26,0.55,0.8
1,0.961056662593184,1,18,1,0.0389433374068163,0.0690946385561531,0.997844638269498,27,0.55,0.8
1,0.960840231804456,1,18,1,0.0391597681955445,0.0791754001003709,1.00792539972531,28,0.55,0.8
1,0.960652740947706,1.00023784385951,18,29,0.0393472590522935,0.0879462773154528,1.01669627673829,29,0.55,0.8
1,0.960531534239109,1.00381008923624,18,30,0.0394684657608914,0.0945880940823304,1.02333809331952,30,0.55,0.8
1,0.960153651876006,1.01213426050793,18,31,0.0398463481239942,0.111491602129486,1.04024159988711,31,0.55,0.8
1,0.960003833800343,1.01494225224541,18,32,0.0399961661996574,0.117780521750548,1.04653051821202,32,0.55,0.8
1,0.959775137436802,1.01829789245748,18,33,0.0402248625631978,0.126272481773351,1.05502247472458,33,0.55,0.8
1,0.93301137256536,1,18,1,0.0669886274346401,0.120366112763946,0.863366106787851,2,0.6,0.8
1,0.940419143492487,1,18,1,0.0595808565075132,0.0967357337566246,0.839735730555162,3,0.6,0.8
1,0.945882474743575,1,18,1,0.0541175252564248,0.0881616646052464,0.83116166265313,4,0.6,0.8
1,0.951550215558756,1,18,1,0.048449784441244,0.080546269248273,0.823546268129292,5,0.6,0.8
1,0.963700113609274,1,18,1,0.0362998863907259,0.0659829877754254,0.808982987518618,6,0.6,0.8
1,0.966296991387401,1,33,1,0.0337030086125987,0.0673679078100431,0.810367907547231,7,0.6,0.8
1,0.966165679810362,1,33,1,0.0338343201896376,0.0752774007929759,0.81827740051466,8,0.6,0.8
1,0.965844775809839,1.00660036389574,33,9,0.0341552241901609,0.0913135295420332,0.834313529006181,9,0.6,0.8
1,0.965502968823073,1.01595850768625,33,10,0.0344970311769275,0.108465318753718,0.851465317289239,10,0.6,0.8
1,0.96544757229917,1.01788842149765,33,11,0.03455242770083,0.111816683819181,0.854816682086437,11,0.6,0.8
1,0.965337410353079,1.02163047730343,33,12,0.0346625896469206,0.118480177975686,0.861480175528868,12,0.6,0.8
1,0.964763294005716,1.0354229755405,33,13,0.035422975540496,0.14628490208515,0.889284885705024,13,0.6,0.8
1,0.964487127860003,1.04012884412262,33,14,0.0401288441226169,0.157226183112551,0.900226183112807,14,0.6,0.8
1,0.964212074933053,1.04598865730922,33,15,0.045988657309223,0.170002092272787,0.913002092272563,15,0.6,0.8
1,0.963882485405592,1.05359003419768,33,16,0.0535900341976838,0.186422402308812,0.92942240230883,16,0.6,0.8
1,0.963114194239697,1.06556213919636,33,17,0.0655621391963606,0.216612732927249,0.95961273292744,17,0.6,0.8
1,0.962773562977955,1.07291890949392,33,18,0.0729189094939224,0.233270512927932,0.976270512927613,18,0.6,0.8
1,0.933007911313349,1.00079354200349,18,19,0.0669920886866511,0.12413671128157,0.867136705292069,19,0.6,0.8
1,0.932975276948165,1.01829346036223,18,20,0.067024723051835,0.160347900152025,0.903347894004582,20,0.6,0.8
1,0.932965179492361,1.02306653026702,18,21,0.067034820507639,0.170568268588853,0.913568262288038,21,0.6,0.8
1,0.932945911438695,1.03149730101859,18,22,0.0670540885613046,0.189127785338507,0.932127777801099,22,0.6,0.8
1,0.940395174616546,1,18,1,0.059604825383454,0.101338186843419,0.844338183582067,23,0.6,0.8
1,0.940336087482273,1.00538020734465,18,24,0.0596639125177266,0.112249213689638,0.85524921026007,24,0.6,0.8
1,0.940234943328763,1.01473619254957,18,25,0.0597650566712369,0.130975263755412,0.873975259917756,25,0.6,0.8
1,0.963663762486428,1,18,1,0.0363362375135722,0.0679799134479297,0.810979913207177,26,0.6,0.8
1,0.96360554037351,1,18,1,0.0363944596264905,0.0711757254313494,0.814175725197401,27,0.6,0.8
1,0.963312530839947,1.00056386320578,18,28,0.0366874691600529,0.0848230663306993,0.827823065956181,28,0.6,0.8
1,0.963066977974778,1.00517582117378,18,29,0.0369330220252222,0.0963096508008308,0.839309650084488,29,0.6,0.8
1,0.962914451794992,1.00924370155133,18,30,0.0370855482050081,0.104675182773896,0.847675181681495,30,0.6,0.8
1,0.962456283001739,1.01842349885265,18,31,0.0375437169982606,0.125158709657593,0.868158705422388,31,0.6,0.8
1,0.96227808886644,1.02148187909874,18,32,0.0377219111335597,0.132631522213679,0.875631515072826,32,0.6,0.8
1,0.962010771809341,1.02507732601848,18,33,0.0379892281906592,0.142541219009303,0.885541204164895,33,0.6,0.8
1,0.933126370791634,1,18,1,0.0668736292083659,0.120172923684179,0.677422917759998,2,0.65,0.8
1,0.941143741932706,1,18,1,0.0588562580672937,0.0960123874850782,0.653262384470565,3,0.65,0.8
1,0.947049530889353,1,18,1,0.0529504691106469,0.0878052179807182,0.645055216213848,4,0.65,0.8
1,0.953169943502627,1,18,1,0.0468300564973726,0.0806916211762729,0.637941620205424,5,0.65,0.8
1,0.966261848470701,1,18,1,0.0337381515292987,0.0674177961350919,0.624667795929668,6,0.65,0.8
1,0.968824017337848,1,33,1,0.0311759826621523,0.0694962185226567,0.626746218296432,7,0.65,0.8
1,0.968650545928201,1.00093849013291,33,8,0.0313494540717992,0.0799488001622058,0.637198799896623,8,0.65,0.8
1,0.968251644248077,1.01104985794149,33,9,0.0317483557519235,0.0998878247315802,0.657137824023835,9,0.65,0.8
1,0.967833427960591,1.0213865450953,33,10,0.032166572039409,0.120879675101232,0.678129672391492,10,0.65,0.8
1,0.967766582997526,1.02350066551683,33,11,0.0322334170024742,0.124930835536676,0.682180832215806,11,0.65,0.8
1,0.967634631480431,1.02758824153555,33,12,0.0323653685195691,0.132926533297436,0.690176528346171,12,0.65,0.8
1,0.966952366527185,1.04261085479282,33,13,0.0426108547928215,0.165963844634702,0.723213807664251,13,0.65,0.8
1,0.96662641797057,1.04770804536455,33,14,0.0477080453645464,0.178857043651808,0.736107043651657,14,0.65,0.8
1,0.966306458226443,1.05400146517715,33,15,0.054001465177151,0.193713846952659,0.750963846952857,15,0.65,0.8
1,0.965925850660523,1.0621444459825,33,16,0.0621444459825011,0.212683357239378,0.769933357239267,16,0.65,0.8
1,0.965040249839583,1.07485219172377,33,17,0.0748521917237706,0.24742968788725,0.80467968788696,17,0.65,0.8
1,0.964651347438947,1.08266769109743,33,18,0.0826676910974278,0.266458241900362,0.823708241899794,18,0.65,0.8
1,0.933122202412878,1.00108885745143,18,19,0.0668777975871223,0.124713855725698,0.681963849785632,19,0.65,0.8
1,0.933083360638521,1.02021759425765,18,20,0.0669166393614787,0.167813222536893,0.725063216393664,20,0.65,0.8
1,0.933071467886664,1.02539827219187,18,21,0.0669285321133358,0.179847260415583,0.737097254013861,21,0.65,0.8
1,0.933048948289856,1.03448971987049,18,22,0.0669510517101438,0.201528934024866,0.758778925326169,22,0.65,0.8
1,0.941111205835726,1,18,1,0.0588887941642743,0.102259643092443,0.659509639998817,23,0.65,0.8
1,0.941034126119691,1.00755212526439,18,24,0.0589658738803094,0.116493017606896,0.673743014293393,24,0.65,0.8
1,0.940912713269799,1.01782300595649,18,25,0.0590872867302012,0.138971664383699,0.696221660504364,25,0.65,0.8
1,0.966212267983113,1,18,1,0.0337877320168869,0.0701385583414583,0.627388558145299,26,0.65,0.8
1,0.966135174958733,1,18,1,0.0338648250412672,0.0743670128788184,0.631617012680579,27,0.65,0.8
1,0.96575779002855,1.00465980723331,18,28,0.0342422099714498,0.0919430814576982,0.649193081027022,28,0.65,0.8
1,0.965448849874309,1.01005444702758,18,29,0.0345511501256912,0.106393910137335,0.663643909035159,29,0.65,0.8
1,0.965262527390967,1.01460702173633,18,30,0.0347374726090335,0.116622220800177,0.673872218854115,30,0.65,0.8
1,0.96471845665954,1.02461702094945,18,31,0.03528154334046,0.140933362870543,0.698183353928812,31,0.65,0.8
1,0.964510100815723,1.02791696163859,18,32,0.0354898991842774,0.149663024839987,0.706913009403252,32,0.65,0.8
1,0.96420195302173,1.03174149549384,18,33,0.0357980469782697,0.161068769667367,0.718318737590664,33,0.65,0.8
1,0.933241339117853,1,18,1,0.0667586608821473,0.120019598394363,0.49151959252157,2,0.7,0.8
1,0.941867149375902,1,18,1,0.0581328506240985,0.0955453518851176,0.467045349046771,3,0.7,0.8
1,0.948213506957618,1,18,1,0.0517864930423825,0.0878630734495308,0.459363071849737,4,0.7,0.8
1,0.954783756008834,1,18,1,0.0452162439911655,0.0814130937854326,0.452913092941856,5,0.7,0.8
1,0.968807854391141,1,18,1,0.031192145608859,0.0697704320653843,0.441270431896896,6,0.7,0.8
1,0.971332301907732,1,33,1,0.028667698092268,0.0726190084478777,0.44411900824457,7,0.7,0.8
1,0.971112755035072,1.00433943877453,33,8,0.0288872449649277,0.0858557408877114,0.457355740610126,8,0.7,0.8
1,0.970629656327765,1.01545118541174,33,9,0.029370343672235,0.110009732978227,0.481509731888536,9,0.7,0.8
1,0.970129576993692,1.02674438537911,33,10,0.0298704230063084,0.135117670559584,0.506617665200508,10,0.7,0.8
1,0.97005056760498,1.02903884678473,33,11,0.0299494323950201,0.139914557611221,0.511414550929317,11,0.7,0.8
1,0.969895529096253,1.03346445245322,33,12,0.0334644524532168,0.149325854580975,0.520825844380965,12,0.7,0.8
1,0.969098805933875,1.04968120878213,33,13,0.0496812087821268,0.187900101962823,0.559400101962808,13,0.7,0.8
1,0.968720217307217,1.05515339721891,33,14,0.0551533972189118,0.20285332919102,0.574353329190558,14,0.7,0.8
1,0.968353156517241,1.06186470147409,33,15,0.0618647014740878,0.219891894460948,0.59139189446114,15,0.7,0.8
1,0.9679193087816,1.07053035811274,33,16,0.0705303581127419,0.241523287667206,0.613023287666863,16,0.7,0.8
1,0.96691081983717,1.08393287013541,33,17,0.0839328701354087,0.281035196684897,0.652535196684312,17,0.7,0.8
1,0.966471827767971,1.09218782883117,33,18,0.0921878288311737,0.302525852771242,0.674025852768807,18,0.7,0.8
1,0.933236399923299,1.00138394420579,18,19,0.0667636000767013,0.125400248003666,0.496900242112019,19,0.7,0.8
1,0.933190846170516,1.02213172535283,18,20,0.0668091538294837,0.175947820462289,0.547447814307702,20,0.7,0.8
1,0.933177026923938,1.02771485924103,18,21,0.066822973076062,0.1899272416269,0.561427235037399,21,0.7,0.8
1,0.933151034450095,1.03745555307685,18,22,0.0668489655499046,0.21494141930234,0.586441408610199,22,0.7,0.8
1,0.941825088881511,1.00064069207281,18,23,0.0581749111184886,0.103621299751861,0.475121296813654,23,0.7,0.8
1,0.941728190593605,1.00971270932214,18,24,0.0582718094063948,0.1215141328731,0.493014129655194,24,0.7,0.8
1,0.941584942472189,1.02088692973197,18,25,0.0584150575278108,0.148035440549159,0.519535436522176,25,0.7,0.8
1,0.968743708478028,1,18,1,0.0312562915219722,0.0732884475155434,0.444788447349822,26,0.7,0.8
1,0.968645937585974,1.000790704932,18,27,0.0313540624140264,0.078648870203555,0.450148870025089,27,0.7,0.8
1,0.968176693252544,1.0087154759414,18,28,0.0318233067474565,0.100501155287613,0.4720011546965,28,0.7,0.8
1,0.967799303127342,1.01487551862618,18,29,0.0322006968726576,0.11815245856592,0.489652456562624,29,0.7,0.8
1,0.96757685835158,1.01990235141766,18,30,0.0324231416484198,0.130374628025406,0.501874624131347,30,0.7,0.8
1,0.966941594453191,1.03071839293564,18,31,0.0330584055468085,0.158746393227069,0.530246374117951,31,0.7,0.8
1,0.966701393830194,1.03425152989934,18,32,0.0342515298993367,0.168801541809413,0.540301508827667,32,0.7,0.8
1,0.96635031670368,1.03829498761284,18,33,0.0382949876128393,0.1817775310952,0.553277531095375,33,0.7,0.8
1,0.933356277565278,1,18,1,0.0666437224347216,0.119906111254282,0.305656105433059,2,0.75,0.8
1,0.942589371190754,1,18,1,0.0574106288092457,0.0953335712354323,0.281083568561371,3,0.75,0.8
1,0.949374425248173,1,18,1,0.0506255747518267,0.0883324768777236,0.274082475426951,4,0.75,0.8
1,0.956391712359101,1,18,1,0.0436082876408991,0.0827053643806591,0.268455363645046,5,0.75,0.8
1,0.971338386234889,1,18,1,0.0286616137651111,0.0730274357953488,0.258777435652178,6,0.75,0.8
1,0.973822179187221,1,33,1,0.0261778208127794,0.0767206937089777,0.262470693514274,7,0.75,0.8
1,0.973552795477588,1.00771174871944,33,8,0.026447204522412,0.0929740614904757,0.278724061165292,8,0.75,0.8
1,0.972979577633091,1.01980566019496,33,9,0.0270204223669088,0.121641479009873,0.307391477141152,9,0.75,0.8
1,0.972392476138234,1.03203429441835,33,10,0.0320342944183543,0.15112696108794,0.336876950463534,10,0.75,0.8
1,0.972300635732308,1.034505416941,33,11,0.0345054169409986,0.156712687946361,0.342462674617252,11,0.75,0.8
1,0.972121305971455,1.03926193310276,33,12,0.0392619331027644,0.167617640974704,0.353367620514859,12,0.75,0.8
1,0.971204224550433,1.05663878195449,33,13,0.0566387819544854,0.212013496794099,0.397763496794141,13,0.75,0.8
1,0.970770298023407,1.06247055680718,33,14,0.0624705568071833,0.229128507623966,0.414878507624223,14,0.75,0.8
1,0.970354088838156,1.0695849582293,33,15,0.0695849582293022,0.248442934761926,0.434192934761768,15,0.75,0.8
1,0.96986494565123,1.07875554506802,33,16,0.0787555450680217,0.272840664505799,0.458590664505891,16,0.75,0.8
1,0.968728274297982,1.09281443433154,33,17,0.0928144343315387,0.317317346267928,0.503067346265311,17,0.75,0.8
1,0.968237502261356,1.10149086407499,33,18,0.101490864074993,0.341355227754738,0.527105227747313,18,0.75,0.8
1,0.933350504019057,1.00167880271746,18,19,0.0666494959809434,0.126195695967157,0.311945690123991,19,0.75,0.8
1,0.933297740022272,1.02403597793029,18,20,0.0667022599777284,0.184744526300676,0.370494520112175,20,0.75,0.8
1,0.933281865964219,1.03001651866209,18,21,0.0667181340357808,0.200798034645329,0.386548027734648,21,0.75,0.8
1,0.933252184924787,1.04039530773154,18,22,0.0667478150752129,0.229349417858583,0.415099403889485,22,0.75,0.8
1,0.942536839941622,1.00182705565425,18,23,0.0574631600583778,0.105420050817234,0.291170048023162,23,0.75,0.8
1,0.942418332574995,1.01186211448376,18,24,0.0575816674250048,0.127302896382378,0.313052893237398,24,0.75,0.8
1,0.942251728719197,1.02392839863577,18,25,0.0577482712808028,0.158148403019037,0.343898398682825,25,0.75,0.8
1,0.971258381053597,1.00088673587631,18,26,0.0287416189464028,0.077413881690231,0.263163881541857,26,0.75,0.8
1,0.971138187626522,1.00376075108188,18,27,0.0288618123734776,0.0840022837306961,0.269752283554965,27,0.75,0.8
1,0.970569895204462,1.01273188745084,18,28,0.029430104795538,0.110464447828015,0.29621444687848,28,0.75,0.8
1,0.970119236802773,1.01964074264316,18,29,0.0298807631972274,0.13154102065924,0.317291016749266,29,0.75,0.8
1,0.969858482762249,1.02513186720821,18,30,0.030141517237751,0.145880756280486,0.331630748326006,30,0.75,0.8
1,0.9691270303977,1.03673095959604,18,31,0.0367309595960423,0.178532887191521,0.364282847773723,31,0.75,0.8
1,0.968853393311862,1.04048935128596,18,32,0.040489351285959,0.189978275179498,0.375728275179483,32,0.75,0.8
1,0.968457392537654,1.04474208854852,18,33,0.044742088548523,0.204595082090148,0.390345082090278,33,0.75,0.8
1,0.933471186155148,1,18,1,0.0665288138448523,0.119832436652642,0.119832430881672,2,0.8,0.8
1,0.943310412706018,1,18,1,0.056689587293982,0.095375997417504,0.0953759948987454,3,0.8,0.8
1,0.950532307794556,1,18,1,0.0494676922054438,0.0892107060922082,0.0892107047764057,4,0.8,0.8
1,0.957993870855737,1.00000825762581,18,5,0.0420061291442626,0.0845631959984976,0.0845631953546899,5,0.8,0.8
1,0.973853692028339,1.00133552805755,18,6,0.0261463079716607,0.0771757011903554,0.0771757010605256,6,0.8,0.8
1,0.97629397317876,1.00197109959774,33,7,0.0237060268212401,0.0817861553208277,0.0817861551180954,7,0.8,0.8
1,0.97597113785709,1.01105603321361,33,8,0.0240288621429099,0.101280468750504,0.101280468319089,8,0.8,0.8
1,0.975302139055851,1.02411453641927,33,9,0.0246978609441488,0.134746988219721,0.134746984857657,9,0.8,0.8
1,0.974623128987222,1.0372584163381,33,10,0.0372584163380989,0.168857987411407,0.168857966932876,10,0.8,0.8
1,0.974517836322192,1.03990269275993,33,11,0.0399026927599264,0.175273068618143,0.175273042921731,11,0.8,0.8
1,0.974313096306933,1.04498334460355,33,12,0.0449833446035526,0.187744827093179,0.187744787762369,12,0.8,0.8
1,0.97327012507485,1.06348799489174,33,13,0.0634879948917408,0.238229157076909,0.238229157077114,13,0.8,0.8
1,0.972778308032976,1.06966478156493,33,14,0.0696647815649321,0.257602111232651,0.2576021112327,14,0.8,0.8
1,0.972311033463641,1.07716834045142,33,15,0.0771683404514161,0.279280514058638,0.279280514058371,15,0.8,0.8
1,0.971764686664818,1.08682717929826,33,16,0.086827179298264,0.306541776068779,0.306541776068343,16,0.8,0.8
1,0.970494783547841,1.10150627915997,33,17,0.101506279159966,0.35617369802576,0.356173698017699,17,0.8,0.8
1,0.969950651028809,1.11058733210906,33,18,0.110587332109055,0.382838613915156,0.382838613894592,18,0.8,0.8
1,0.933464514874021,1.00197343343581,18,19,0.0665354851259786,0.127100008102281,0.127100002306406,19,0.8,0.8
1,0.933404048536231,1.02593047363388,18,20,0.066595951463769,0.194196322824836,0.194196316570014,20,0.8,0.8
1,0.93338599412869,1.03230347183316,18,21,0.0666140058713098,0.212449722146281,0.212449714715035,21,0.8,0.8
1,0.933352414219624,1.04330947392559,18,22,0.0666475857803757,0.244737634694226,0.244737615534802,22,0.8,0.8
1,0.943246474999051,1.00301016093514,18,23,0.0567535250009491,0.107652829133389,0.107652826472133,23,0.8,0.8
1,0.943104602566051,1.01400049217217,18,24,0.0568953974339488,0.133849863355464,0.133849860256419,24,0.8,0.8
1,0.942913166727185,1.02694783361496,18,25,0.0570868332728148,0.169292933597297,0.169292928703442,25,0.8,0.8
1,0.973756574226261,1.00354372032404,18,26,0.0262434257737388,0.0824996056969829,0.0824996055524707,26,0.8,0.8
1,0.973612273108683,1.00671030407354,18,27,0.0263877268913173,0.0904088298868999,0.0904088296903183,27,0.8,0.8
1,0.972938023099579,1.01671001707481,18,28,0.0270619769004206,0.121801484710511,0.121801483041679,28,0.8,0.8
1,0.972409505813728,1.02435174146821,18,29,0.0275904941862725,0.14651748363167,0.14651747597469,29,0.8,0.8
1,0.972108383850167,1.03029762999937,18,30,0.0302976299993651,0.16309167351333,0.163091657695418,30,0.8,0.8
1,0.971276016781484,1.04265785985037,18,31,0.0426578598503682,0.200231821963375,0.200231821963257,31,0.8,0.8
1,0.970967438596602,1.04663396282446,18,32,0.0466339628244608,0.213128728126274,0.213128728125866,32,0.8,0.8
1,0.970524608506776,1.05108679883478,18,33,0.0510867988347758,0.229453703419961,0.22945370342029,33,0.8,0.8
1,0.913208542719911,1,18,1,0.0867914572800891,0.201807417118337,3.73105736985849,2,0.05,1
1,0.913849231361897,1,18,1,0.0861507686381026,0.197631586488698,3.72688154121477,3,0.05,1
1,0.914329372163,1,18,1,0.0856706278369999,0.195426806900536,3.72467676315551,4,0.05,1
1,0.914834838430019,1,18,1,0.0851651615699812,0.193223469023224,3.72247342695005,5,0.05,1
1,0.915954595201339,1,18,1,0.0840454047986608,0.188460310376289,3.71771027285661,6,0.05,1
